suite_id,repeat_id,scenario,background_offered_rps,valid_offered_load,invalid_reason,interactive_actual_dispatch_rps,interactive_median_dispatch_lag_s,interactive_peak_inflight,interactive_client_limited,background_actual_dispatch_rps,background_median_dispatch_lag_s,background_peak_inflight,background_client_limited,pooltimeout_count,aborted,abort_reason,interactive_p95_pre_s,interactive_p95_burst_s,interactive_p95_recovery_s,interactive_p50_pre_s,interactive_p50_burst_s,interactive_p50_recovery_s,max_waiting_requests,max_waiting_burst,max_running_requests,max_kv_cache_usage_perc,max_gpu_util_pct,max_vram_mib,last_background_completion_s,background_completed_count,background_offered_count,background_output_token_goodput_tps,background_request_goodput_rps,background_prompt_tokens_p50,background_prompt_tokens_min,background_prompt_tokens_max,background_output_tokens_sum,sustained_burst_queue,slo_met_before_burst,slo_met_during_burst,slo_recovered_afterward,interactive_status_counts,background_status_counts,configured_interactive_connections,configured_background_connections,configured_interactive_max_inflight,configured_background_max_inflight,scheduler_policy,admission_gated,slo_met_in_30_60_window,interactive_p99_pre_s,interactive_p99_burst_s,interactive_p99_recovery_s,post_background_count,post_background_ttft_p50_s,post_background_ttft_p95_s,post_background_ttft_p99_s,post_background_slo_met,waiting_p50,waiting_p95,background_admitted_count,background_total_e2e_p50_s,background_total_e2e_p95_s,background_total_e2e_p99_s,background_e2e_p50_s,background_e2e_p95_s,background_e2e_p99_s,admission_delay_p50_s,admission_delay_p95_s,admission_delay_p99_s,max_local_pending_depth,background_limit_min,background_limit_median,background_limit_max,increase_count,decrease_count,hold_count,sample_count,background_actual_ingress_rps,background_median_ingress_lag_s
pilot-2026-08-31T21-05-55Z,backpressure-rep1,mixed,16.0,True,,64.00434026718911,0.0008569309993617935,131,False,7.273614229364223,8.151304090999474,55,True,0,False,,0.048788973699265624,0.09733650950092851,0.10416252154955145,0.03992963749988121,0.08011522749984579,0.08382281100057298,0.0,0.0,178.0,0.2515000857191839,100.0,15816.0,53.811958476002474,240,240,1583.0172558282134,6.1836611555789585,928.0,924,933,61440,False,True,True,True,{'length': 3840},{'length': 240},2560,640,2048,512,priority,True,True,0.06254161942077172,0.10121082828001818,0.10835658911008067,396,0.039451576998544624,0.047503665500698844,0.05146010534699601,True,0.0,0.0,240,15.57168489200194,23.8102746029017,23.86152078754014,15.57168489200194,23.8102746029017,23.86152078754014,8.149745434498982,16.750507150850535,17.05457769209144,128,32,47.0,62,30,0,90,120,15.995526861488868,0.0008284685009130044
