suite_id,repeat_id,scenario,background_offered_rps,valid_offered_load,invalid_reason,interactive_actual_dispatch_rps,interactive_median_dispatch_lag_s,interactive_peak_inflight,interactive_client_limited,background_actual_dispatch_rps,background_median_dispatch_lag_s,background_peak_inflight,background_client_limited,pooltimeout_count,aborted,abort_reason,interactive_p95_pre_s,interactive_p95_burst_s,interactive_p95_recovery_s,interactive_p50_pre_s,interactive_p50_burst_s,interactive_p50_recovery_s,max_waiting_requests,max_waiting_burst,max_running_requests,max_kv_cache_usage_perc,max_gpu_util_pct,max_vram_mib,last_background_completion_s,background_completed_count,background_offered_count,background_output_token_goodput_tps,background_request_goodput_rps,background_prompt_tokens_p50,background_prompt_tokens_min,background_prompt_tokens_max,background_output_tokens_sum,sustained_burst_queue,slo_met_before_burst,slo_met_during_burst,slo_recovered_afterward,interactive_status_counts,background_status_counts,configured_interactive_connections,configured_background_connections,configured_interactive_max_inflight,configured_background_max_inflight,scheduler_policy,slo_met_in_30_60_window,post_background_count,post_background_ttft_p50_s,post_background_ttft_p95_s,post_background_ttft_p99_s,post_background_slo_met,background_e2e_p50_s,background_e2e_p95_s,background_e2e_p99_s
priority-2026-08-31T16-24-57Z,priority-control-rep1,control,0.0,True,,64.00057937745633,0.0008989645011752145,68,False,,,0,False,0,False,,0.05114313069843774,0.04722908804924372,0.04724480445111112,0.04090470299888693,0.03917553600149404,0.039240032998350216,0.0,0.0,64.0,0.03668781073204186,93.0,15734.0,,0,0,,,,,,0,False,True,True,True,{'length': 3840},{},2560,640,2048,512,priority,True,0,,,,False,,,
priority-2026-08-31T16-24-57Z,priority-mixed-rep1,mixed,16.0,True,,64.00000154173651,0.0010805034980876371,237,False,15.985669109569551,0.0015509799995925277,181,False,0,False,,0.050854971749504305,0.8265172047020314,0.8239604258025792,0.040235628499431186,0.31763837650032656,0.12487053549921256,144.0,144.0,254.0,0.3733927653008743,100.0,15734.0,53.850661787997524,240,240,1581.5473630282636,6.177919386829155,928.0,924,933,61440,True,True,True,True,{'length': 3840},{'length': 240},2560,640,2048,512,priority,True,393,0.04418667899881257,0.05898321559870962,0.0683799242407258,True,18.672623947999455,26.253459596550965,26.65725483489943
priority-2026-08-31T16-24-57Z,priority-mixed-rep2,mixed,16.0,True,,63.997116652600496,0.0011189709985046647,236,False,15.994011697471658,0.001512283999545616,181,False,0,False,,0.0492234372497478,0.8379164878022493,0.805838173500706,0.04035216800184571,0.319885830002022,0.12483557599807682,146.0,146.0,254.0,0.37442139550831477,100.0,15734.0,53.813809319999564,240,240,1582.9947867569465,6.183573385769322,928.0,924,933,61440,True,True,True,True,{'length': 3840},{'length': 240},2560,640,2048,512,priority,True,396,0.04322453750137356,0.06053625925142114,0.07615662139924101,True,18.645868184499705,26.255004917599216,26.660779533591885
priority-2026-08-31T16-24-57Z,priority-mixed-rep3,mixed,16.0,True,,63.99773714403696,0.0010995755001204088,237,False,16.000470110143453,0.0016238240004895488,181,False,0,False,,0.04721641434880439,0.8363107446995854,0.8104166411483672,0.038934996498937835,0.22297273150070396,0.12439709149839473,144.0,144.0,254.0,0.3747642722441282,100.0,15734.0,53.76628475899997,240,240,1584.9280179667437,6.191125070182593,928.0,924,933,61440,True,True,True,True,{'length': 3840},{'length': 240},2560,640,2048,512,priority,True,399,0.04462855299789226,0.05849652920078368,0.07215989696080212,True,18.59206849400107,26.17889404635298,26.56041697005916
