t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
29.4819289449988,251.0,136.0,0.2905880336019201,priority-mixed-rep1,mixed,priority,16.0
30.00156478399731,251.0,128.0,0.27738727927310136,priority-mixed-rep1,mixed,priority,16.0
30.522108826000476,252.0,116.0,0.26744385393451053,priority-mixed-rep1,mixed,priority,16.0
31.02574612799799,252.0,103.0,0.25544316818103896,priority-mixed-rep1,mixed,priority,16.0
31.531486283998674,253.0,87.0,0.2400137150694326,priority-mixed-rep1,mixed,priority,16.0
32.05401719599831,252.0,68.0,0.21481227498714217,priority-mixed-rep1,mixed,priority,16.0
32.561506369998824,254.0,65.0,0.2178981656094634,priority-mixed-rep1,mixed,priority,16.0
33.069524380000075,253.0,69.0,0.22989885136293498,priority-mixed-rep1,mixed,priority,16.0
33.590209179998055,253.0,70.0,0.23949939996571235,priority-mixed-rep1,mixed,priority,16.0
34.096296648000134,253.0,73.0,0.24858563346476936,priority-mixed-rep1,mixed,priority,16.0
34.61379366399706,253.0,74.0,0.26041488085033426,priority-mixed-rep1,mixed,priority,16.0
35.11783936499705,253.0,75.0,0.26898679924567115,priority-mixed-rep1,mixed,priority,16.0
35.6224651809971,253.0,78.0,0.2772158409051946,priority-mixed-rep1,mixed,priority,16.0
36.12665249799829,254.0,81.0,0.288702211554946,priority-mixed-rep1,mixed,priority,16.0
36.65372540499811,253.0,86.0,0.2998457054688839,priority-mixed-rep1,mixed,priority,16.0
37.16495064699848,254.0,89.0,0.3073889936567804,priority-mixed-rep1,mixed,priority,16.0
37.66981319799743,253.0,92.0,0.3176752957311847,priority-mixed-rep1,mixed,priority,16.0
38.1774187359988,253.0,94.0,0.32641865249442825,priority-mixed-rep1,mixed,priority,16.0
38.69756458299889,254.0,98.0,0.33653351620092575,priority-mixed-rep1,mixed,priority,16.0
39.21249954099767,253.0,103.0,0.3452768729641694,priority-mixed-rep1,mixed,priority,16.0
39.729790399000194,253.0,108.0,0.35676324361392076,priority-mixed-rep1,mixed,priority,16.0
40.23562411999956,254.0,111.0,0.3656780387450711,priority-mixed-rep1,mixed,priority,16.0
