t_s,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,repeat_id,scenario,background_offered_rps
50.42350501300007,NVIDIA GeForce RTX 4080 SUPER,71.0,15718.0,16376.0,final-control-rep1,control,
51.453232133999336,NVIDIA GeForce RTX 4080 SUPER,68.0,15718.0,16376.0,final-control-rep1,control,
52.481859733999954,NVIDIA GeForce RTX 4080 SUPER,73.0,15717.0,16376.0,final-control-rep1,control,
53.50789021499986,NVIDIA GeForce RTX 4080 SUPER,75.0,15713.0,16376.0,final-control-rep1,control,
54.53731114999937,NVIDIA GeForce RTX 4080 SUPER,74.0,15713.0,16376.0,final-control-rep1,control,
55.56197881799926,NVIDIA GeForce RTX 4080 SUPER,74.0,15713.0,16376.0,final-control-rep1,control,
56.58942088099957,NVIDIA GeForce RTX 4080 SUPER,74.0,15713.0,16376.0,final-control-rep1,control,
57.61668269599977,NVIDIA GeForce RTX 4080 SUPER,74.0,15713.0,16376.0,final-control-rep1,control,
58.64497841499997,NVIDIA GeForce RTX 4080 SUPER,75.0,15713.0,16376.0,final-control-rep1,control,
59.67795429899979,NVIDIA GeForce RTX 4080 SUPER,72.0,15713.0,16376.0,final-control-rep1,control,
60.705542983999294,NVIDIA GeForce RTX 4080 SUPER,58.0,15713.0,16376.0,final-control-rep1,control,
0.024934982999184285,NVIDIA GeForce RTX 4080 SUPER,11.0,15715.0,16376.0,final-control-rep2,control,
1.0510414239997772,NVIDIA GeForce RTX 4080 SUPER,74.0,15716.0,16376.0,final-control-rep2,control,
2.077762996999809,NVIDIA GeForce RTX 4080 SUPER,75.0,15716.0,16376.0,final-control-rep2,control,
3.104132825999841,NVIDIA GeForce RTX 4080 SUPER,72.0,15716.0,16376.0,final-control-rep2,control,
4.134191697999995,NVIDIA GeForce RTX 4080 SUPER,76.0,15715.0,16376.0,final-control-rep2,control,
5.159216072999698,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
6.187135889999809,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
7.219422096000017,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
8.24609066099947,NVIDIA GeForce RTX 4080 SUPER,75.0,15711.0,16376.0,final-control-rep2,control,
9.27173472999948,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
10.298758027999611,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
11.327658171999246,NVIDIA GeForce RTX 4080 SUPER,76.0,15711.0,16376.0,final-control-rep2,control,
12.356381528000384,NVIDIA GeForce RTX 4080 SUPER,70.0,15711.0,16376.0,final-control-rep2,control,
13.385300033999556,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
14.41164245500022,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
15.443738117998691,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
16.48049568999977,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
17.50716623899916,NVIDIA GeForce RTX 4080 SUPER,75.0,15711.0,16376.0,final-control-rep2,control,
18.535167282999282,NVIDIA GeForce RTX 4080 SUPER,76.0,15711.0,16376.0,final-control-rep2,control,
19.56502397299937,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
20.598278708998805,NVIDIA GeForce RTX 4080 SUPER,75.0,15711.0,16376.0,final-control-rep2,control,
21.623905542000102,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
22.64933323799869,NVIDIA GeForce RTX 4080 SUPER,75.0,15711.0,16376.0,final-control-rep2,control,
23.677379990999725,NVIDIA GeForce RTX 4080 SUPER,75.0,15711.0,16376.0,final-control-rep2,control,
24.705681688998993,NVIDIA GeForce RTX 4080 SUPER,73.0,15711.0,16376.0,final-control-rep2,control,
25.735761117000038,NVIDIA GeForce RTX 4080 SUPER,74.0,15711.0,16376.0,final-control-rep2,control,
26.760755705999145,NVIDIA GeForce RTX 4080 SUPER,76.0,15715.0,16376.0,final-control-rep2,control,
27.78991600899917,NVIDIA GeForce RTX 4080 SUPER,74.0,15715.0,16376.0,final-control-rep2,control,
28.819462739999835,NVIDIA GeForce RTX 4080 SUPER,76.0,15718.0,16376.0,final-control-rep2,control,
29.848778620999838,NVIDIA GeForce RTX 4080 SUPER,74.0,15718.0,16376.0,final-control-rep2,control,
30.875033784000152,NVIDIA GeForce RTX 4080 SUPER,74.0,15718.0,16376.0,final-control-rep2,control,
31.9013560100002,NVIDIA GeForce RTX 4080 SUPER,75.0,15714.0,16376.0,final-control-rep2,control,
32.92858211899966,NVIDIA GeForce RTX 4080 SUPER,76.0,15714.0,16376.0,final-control-rep2,control,
33.95473137299905,NVIDIA GeForce RTX 4080 SUPER,73.0,15714.0,16376.0,final-control-rep2,control,
34.980746991998785,NVIDIA GeForce RTX 4080 SUPER,75.0,15714.0,16376.0,final-control-rep2,control,
36.0100219499991,NVIDIA GeForce RTX 4080 SUPER,75.0,15714.0,16376.0,final-control-rep2,control,
37.03854790399873,NVIDIA GeForce RTX 4080 SUPER,74.0,15714.0,16376.0,final-control-rep2,control,
38.06745130699983,NVIDIA GeForce RTX 4080 SUPER,79.0,15729.0,16376.0,final-control-rep2,control,
39.098434993999945,NVIDIA GeForce RTX 4080 SUPER,70.0,15774.0,16376.0,final-control-rep2,control,
40.12463007899987,NVIDIA GeForce RTX 4080 SUPER,77.0,15759.0,16376.0,final-control-rep2,control,
41.152561686999434,NVIDIA GeForce RTX 4080 SUPER,78.0,15750.0,16376.0,final-control-rep2,control,
42.1822566740002,NVIDIA GeForce RTX 4080 SUPER,73.0,15743.0,16376.0,final-control-rep2,control,
43.21082307599954,NVIDIA GeForce RTX 4080 SUPER,81.0,15752.0,16376.0,final-control-rep2,control,
44.24085626800024,NVIDIA GeForce RTX 4080 SUPER,78.0,15758.0,16376.0,final-control-rep2,control,
45.267992177999076,NVIDIA GeForce RTX 4080 SUPER,74.0,15757.0,16376.0,final-control-rep2,control,
46.298356853999394,NVIDIA GeForce RTX 4080 SUPER,74.0,15756.0,16376.0,final-control-rep2,control,
47.3249882909995,NVIDIA GeForce RTX 4080 SUPER,74.0,15756.0,16376.0,final-control-rep2,control,
48.35305652399893,NVIDIA GeForce RTX 4080 SUPER,75.0,15756.0,16376.0,final-control-rep2,control,
49.38057426499927,NVIDIA GeForce RTX 4080 SUPER,74.0,15735.0,16376.0,final-control-rep2,control,
50.40780284599987,NVIDIA GeForce RTX 4080 SUPER,74.0,15733.0,16376.0,final-control-rep2,control,
51.43455379599891,NVIDIA GeForce RTX 4080 SUPER,74.0,15734.0,16376.0,final-control-rep2,control,
52.46538520999911,NVIDIA GeForce RTX 4080 SUPER,73.0,15763.0,16376.0,final-control-rep2,control,
53.49632761399971,NVIDIA GeForce RTX 4080 SUPER,75.0,15762.0,16376.0,final-control-rep2,control,
54.52529144299933,NVIDIA GeForce RTX 4080 SUPER,73.0,15761.0,16376.0,final-control-rep2,control,
55.55407944499984,NVIDIA GeForce RTX 4080 SUPER,68.0,15735.0,16376.0,final-control-rep2,control,
56.584765286998845,NVIDIA GeForce RTX 4080 SUPER,75.0,15713.0,16376.0,final-control-rep2,control,
57.61181077699894,NVIDIA GeForce RTX 4080 SUPER,73.0,15713.0,16376.0,final-control-rep2,control,
58.640948821000165,NVIDIA GeForce RTX 4080 SUPER,69.0,15709.0,16376.0,final-control-rep2,control,
59.66814551100015,NVIDIA GeForce RTX 4080 SUPER,73.0,15707.0,16376.0,final-control-rep2,control,
60.693412308000006,NVIDIA GeForce RTX 4080 SUPER,59.0,15708.0,16376.0,final-control-rep2,control,
0.02639181000085955,NVIDIA GeForce RTX 4080 SUPER,9.0,15735.0,16376.0,final-control-rep3,control,
1.0529257710004458,NVIDIA GeForce RTX 4080 SUPER,70.0,15727.0,16376.0,final-control-rep3,control,
2.079029806000108,NVIDIA GeForce RTX 4080 SUPER,74.0,15714.0,16376.0,final-control-rep3,control,
3.103579004000494,NVIDIA GeForce RTX 4080 SUPER,69.0,15708.0,16376.0,final-control-rep3,control,
4.140074318000188,NVIDIA GeForce RTX 4080 SUPER,75.0,15708.0,16376.0,final-control-rep3,control,
5.171867037000993,NVIDIA GeForce RTX 4080 SUPER,73.0,15708.0,16376.0,final-control-rep3,control,
6.198678265000126,NVIDIA GeForce RTX 4080 SUPER,74.0,15707.0,16376.0,final-control-rep3,control,
7.237702517000798,NVIDIA GeForce RTX 4080 SUPER,74.0,15707.0,16376.0,final-control-rep3,control,
8.266983237999739,NVIDIA GeForce RTX 4080 SUPER,74.0,15707.0,16376.0,final-control-rep3,control,
9.293119355999806,NVIDIA GeForce RTX 4080 SUPER,73.0,15708.0,16376.0,final-control-rep3,control,
10.319905492000544,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
11.346017042000312,NVIDIA GeForce RTX 4080 SUPER,76.0,15708.0,16376.0,final-control-rep3,control,
12.372689091000211,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
13.398538935000033,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
14.42597928000032,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
15.451705536999725,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
16.477918069000225,NVIDIA GeForce RTX 4080 SUPER,73.0,15704.0,16376.0,final-control-rep3,control,
17.506217672000275,NVIDIA GeForce RTX 4080 SUPER,71.0,15704.0,16376.0,final-control-rep3,control,
18.537471290001122,NVIDIA GeForce RTX 4080 SUPER,74.0,15704.0,16376.0,final-control-rep3,control,
19.565742103000957,NVIDIA GeForce RTX 4080 SUPER,72.0,15708.0,16376.0,final-control-rep3,control,
20.594869904000006,NVIDIA GeForce RTX 4080 SUPER,74.0,15708.0,16376.0,final-control-rep3,control,
21.62150962600026,NVIDIA GeForce RTX 4080 SUPER,74.0,15707.0,16376.0,final-control-rep3,control,
22.651498883000386,NVIDIA GeForce RTX 4080 SUPER,76.0,15707.0,16376.0,final-control-rep3,control,
23.681009990001257,NVIDIA GeForce RTX 4080 SUPER,75.0,15707.0,16376.0,final-control-rep3,control,
