t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,background_offered_rps
41.99135534299967,52.0,0.0,0.028973084176238673,final-control-rep1,control,
42.497765321999395,52.0,0.0,0.028801645808331888,final-control-rep1,control,
43.00184092699965,52.0,0.0,0.029487399279958804,final-control-rep1,control,
43.50795569000002,53.0,0.0,0.02931596091205213,final-control-rep1,control,
44.01619088799998,53.0,0.0,0.02931596091205213,final-control-rep1,control,
44.52266792699993,52.0,0.0,0.029658837647865588,final-control-rep1,control,
45.02842062399941,51.0,0.0,0.028630207440425215,final-control-rep1,control,
45.532940248999694,52.0,0.0,0.028630207440425215,final-control-rep1,control,
46.061586286999955,53.0,0.0,0.028973084176238673,final-control-rep1,control,
46.569004643999506,54.0,0.0,0.029830276015772372,final-control-rep1,control,
47.07380761599961,54.0,0.0,0.029830276015772372,final-control-rep1,control,
47.57971236799949,53.0,0.0,0.029658837647865588,final-control-rep1,control,
48.08684000999983,53.0,0.0,0.028973084176238673,final-control-rep1,control,
48.591099884999494,54.0,0.0,0.029487399279958804,final-control-rep1,control,
49.096645062999414,54.0,0.0,0.030344591119492503,final-control-rep1,control,
49.601721381999596,53.0,0.0,0.029658837647865588,final-control-rep1,control,
50.10631269499936,53.0,0.0,0.029487399279958804,final-control-rep1,control,
50.61234416499974,54.0,0.0,0.029658837647865588,final-control-rep1,control,
51.11869486899923,55.0,0.0,0.030687467855306072,final-control-rep1,control,
51.62267410599998,55.0,0.0,0.030516029487399288,final-control-rep1,control,
52.13052837699979,53.0,0.0,0.029830276015772372,final-control-rep1,control,
52.63459295699977,53.0,0.0,0.02931596091205213,final-control-rep1,control,
53.144784459999755,52.0,0.0,0.028801645808331888,final-control-rep1,control,
53.649442222999824,53.0,0.0,0.029487399279958804,final-control-rep1,control,
54.15418218499963,52.0,0.0,0.029487399279958804,final-control-rep1,control,
54.661378361999596,51.0,0.0,0.02845876907251843,final-control-rep1,control,
55.16687958500006,51.0,0.0,0.02845876907251843,final-control-rep1,control,
55.67116267399979,51.0,0.0,0.02845876907251843,final-control-rep1,control,
56.178190072999314,51.0,0.0,0.028630207440425215,final-control-rep1,control,
56.684114751999914,52.0,0.0,0.02845876907251843,final-control-rep1,control,
57.193908941999325,52.0,0.0,0.029144522544145346,final-control-rep1,control,
57.6985423899996,52.0,0.0,0.028973084176238673,final-control-rep1,control,
58.2029144069993,53.0,0.0,0.030001714383679046,final-control-rep1,control,
58.71412570299981,52.0,0.0,0.02845876907251843,final-control-rep1,control,
59.21868729399921,52.0,0.0,0.029144522544145346,final-control-rep1,control,
59.727489363999666,52.0,0.0,0.028801645808331888,final-control-rep1,control,
60.23146228599944,42.0,0.0,0.027258700497171273,final-control-rep1,control,
60.735245376999956,9.0,0.0,0.00874335676324356,final-control-rep1,control,
0.0045362109995039646,0.0,0.0,0.0,final-control-rep2,control,
0.5085650569999416,32.0,0.0,0.013886507800445758,final-control-rep2,control,
1.0151804619999893,51.0,0.0,0.028287330704611646,final-control-rep2,control,
1.5231166069997926,52.0,0.0,0.029144522544145346,final-control-rep2,control,
2.0272723659991243,51.0,0.0,0.02845876907251843,final-control-rep2,control,
2.534056161999615,52.0,0.0,0.028801645808331888,final-control-rep2,control,
3.040227823999885,52.0,0.0,0.028801645808331888,final-control-rep2,control,
3.5457237859991437,53.0,0.0,0.029658837647865588,final-control-rep2,control,
4.05127983499915,52.0,0.0,0.029144522544145346,final-control-rep2,control,
4.557996049999929,53.0,0.0,0.02931596091205213,final-control-rep2,control,
5.064759954999317,53.0,0.0,0.029830276015772372,final-control-rep2,control,
5.569047178999426,52.0,0.0,0.028801645808331888,final-control-rep2,control,
6.073036073999901,52.0,0.0,0.028801645808331888,final-control-rep2,control,
6.578693720999581,52.0,0.0,0.029144522544145346,final-control-rep2,control,
7.084017295999729,52.0,0.0,0.028115892336704973,final-control-rep2,control,
7.590017712999725,52.0,0.0,0.02931596091205213,final-control-rep2,control,
8.09486777299935,52.0,0.0,0.028630207440425215,final-control-rep2,control,
8.601039316999959,51.0,0.0,0.028801645808331888,final-control-rep2,control,
9.106607576999522,51.0,0.0,0.028287330704611646,final-control-rep2,control,
9.610193961999357,52.0,0.0,0.029144522544145346,final-control-rep2,control,
10.11548931299967,51.0,0.0,0.028973084176238673,final-control-rep2,control,
10.620783068999117,51.0,0.0,0.028287330704611646,final-control-rep2,control,
11.1249591400001,52.0,0.0,0.028630207440425215,final-control-rep2,control,
11.633600959999058,52.0,0.0,0.028973084176238673,final-control-rep2,control,
12.137615206999726,53.0,0.0,0.029144522544145346,final-control-rep2,control,
12.642253458999221,55.0,0.0,0.030516029487399288,final-control-rep2,control,
13.148458586999368,57.0,0.0,0.031716098062746445,final-control-rep2,control,
13.658718571000463,58.0,0.0,0.03240185153437336,final-control-rep2,control,
14.162676422999539,55.0,0.0,0.031201782959026203,final-control-rep2,control,
14.669790176999413,54.0,0.0,0.030001714383679046,final-control-rep2,control,
15.176868784998987,53.0,0.0,0.029830276015772372,final-control-rep2,control,
15.683503133000158,52.0,0.0,0.028630207440425215,final-control-rep2,control,
16.188850068999272,52.0,0.0,0.028973084176238673,final-control-rep2,control,
16.693798422999862,50.0,0.0,0.028115892336704973,final-control-rep2,control,
17.19841573099893,52.0,0.0,0.02931596091205213,final-control-rep2,control,
17.703068488998724,51.0,0.0,0.028115892336704973,final-control-rep2,control,
18.210140981999757,52.0,0.0,0.028801645808331888,final-control-rep2,control,
18.715203212000233,52.0,0.0,0.029487399279958804,final-control-rep2,control,
19.224015280999993,51.0,0.0,0.028801645808331888,final-control-rep2,control,
19.730109150998942,52.0,0.0,0.028973084176238673,final-control-rep2,control,
20.233575365999968,51.0,0.0,0.028287330704611646,final-control-rep2,control,
20.741257877999487,51.0,0.0,0.02794445396879819,final-control-rep2,control,
21.24501607900038,50.0,0.0,0.02794445396879819,final-control-rep2,control,
21.748947119999684,52.0,0.0,0.028973084176238673,final-control-rep2,control,
22.255836740999257,51.0,0.0,0.028630207440425215,final-control-rep2,control,
22.760674435999135,51.0,0.0,0.02845876907251843,final-control-rep2,control,
23.26443240000026,51.0,0.0,0.028287330704611646,final-control-rep2,control,
23.769350476,51.0,0.0,0.02845876907251843,final-control-rep2,control,
24.272876297999574,51.0,0.0,0.028973084176238673,final-control-rep2,control,
24.780039332000342,51.0,0.0,0.028287330704611646,final-control-rep2,control,
25.28769082099916,51.0,0.0,0.028801645808331888,final-control-rep2,control,
25.7931672980003,52.0,0.0,0.028630207440425215,final-control-rep2,control,
26.303847995998694,52.0,0.0,0.029144522544145346,final-control-rep2,control,
26.809017710999797,51.0,0.0,0.028630207440425215,final-control-rep2,control,
27.314057900998705,51.0,0.0,0.028287330704611646,final-control-rep2,control,
27.820890812999096,52.0,0.0,0.028973084176238673,final-control-rep2,control,
28.32593496499885,52.0,0.0,0.028973084176238673,final-control-rep2,control,
28.832592716999898,51.0,0.0,0.02845876907251843,final-control-rep2,control,
29.336806889999025,51.0,0.0,0.028801645808331888,final-control-rep2,control,
29.841107388999262,51.0,0.0,0.028287330704611646,final-control-rep2,control,
30.347460521998983,51.0,0.0,0.02845876907251843,final-control-rep2,control,
30.851413092998882,51.0,0.0,0.02845876907251843,final-control-rep2,control,
31.35503553699982,51.0,0.0,0.028115892336704973,final-control-rep2,control,
31.859552941999027,51.0,0.0,0.02845876907251843,final-control-rep2,control,
32.36695634899934,52.0,0.0,0.028973084176238673,final-control-rep2,control,
32.87144685399926,52.0,0.0,0.028973084176238673,final-control-rep2,control,
33.375821261000056,52.0,0.0,0.029144522544145346,final-control-rep2,control,
33.880670129000464,52.0,0.0,0.028973084176238673,final-control-rep2,control,
34.384896898999614,52.0,0.0,0.029658837647865588,final-control-rep2,control,
34.88938367500032,51.0,0.0,0.02845876907251843,final-control-rep2,control,
35.394403815999794,52.0,0.0,0.028801645808331888,final-control-rep2,control,
35.899637309000354,52.0,0.0,0.02931596091205213,final-control-rep2,control,
36.403591747000064,52.0,0.0,0.028801645808331888,final-control-rep2,control,
36.91423076800038,52.0,0.0,0.029144522544145346,final-control-rep2,control,
37.41857292899931,52.0,0.0,0.02845876907251843,final-control-rep2,control,
37.92365286899894,53.0,0.0,0.02931596091205213,final-control-rep2,control,
38.42934233100004,56.0,0.0,0.03137322132693299,final-control-rep2,control,
38.93423703799908,56.0,0.0,0.030858906223212745,final-control-rep2,control,
39.438118122999185,55.0,0.0,0.030858906223212745,final-control-rep2,control,
39.95010599499892,55.0,0.0,0.030858906223212745,final-control-rep2,control,
40.456924090999564,55.0,0.0,0.030344591119492503,final-control-rep2,control,
40.964089908999995,56.0,0.0,0.030687467855306072,final-control-rep2,control,
41.47138132599957,56.0,0.0,0.031201782959026203,final-control-rep2,control,
41.98014489099933,55.0,0.0,0.030001714383679046,final-control-rep2,control,
42.483863590999135,55.0,0.0,0.030344591119492503,final-control-rep2,control,
42.99074761999964,56.0,0.0,0.03137322132693299,final-control-rep2,control,
43.49627800399958,57.0,0.0,0.03223041316646669,final-control-rep2,control,
44.00285909499962,58.0,0.0,0.03154465969483966,final-control-rep2,control,
44.50714545000028,58.0,0.0,0.0320589747985599,final-control-rep2,control,
45.015715436999926,56.0,0.0,0.03103034459111953,final-control-rep2,control,
45.52262239799984,54.0,0.0,0.030001714383679046,final-control-rep2,control,
46.02794319199984,54.0,0.0,0.030001714383679046,final-control-rep2,control,
46.53776961499989,55.0,0.0,0.030516029487399288,final-control-rep2,control,
47.04391529999975,55.0,0.0,0.030858906223212745,final-control-rep2,control,
47.553206052999485,53.0,0.0,0.029830276015772372,final-control-rep2,control,
48.05813625599967,53.0,0.0,0.029830276015772372,final-control-rep2,control,
48.56245690999913,54.0,0.0,0.029487399279958804,final-control-rep2,control,
49.06908383300015,54.0,0.0,0.029830276015772372,final-control-rep2,control,
49.57690452499901,55.0,0.0,0.030687467855306072,final-control-rep2,control,
50.08512937099931,53.0,0.0,0.029658837647865588,final-control-rep2,control,
50.59094766599901,53.0,0.0,0.029144522544145346,final-control-rep2,control,
51.09490531400024,54.0,0.0,0.030001714383679046,final-control-rep2,control,
51.60064882899951,53.0,0.0,0.029144522544145346,final-control-rep2,control,
52.105850815999474,56.0,0.0,0.030687467855306072,final-control-rep2,control,
52.610509074999754,57.0,0.0,0.03188753643065323,final-control-rep2,control,
53.117826230999526,55.0,0.0,0.030858906223212745,final-control-rep2,control,
53.621846712999286,54.0,0.0,0.029658837647865588,final-control-rep2,control,
54.13238326299961,54.0,0.0,0.03017315275158583,final-control-rep2,control,
54.63825608499883,55.0,0.0,0.030516029487399288,final-control-rep2,control,
55.14698377900004,55.0,0.0,0.030687467855306072,final-control-rep2,control,
55.655338995999955,57.0,0.0,0.031201782959026203,final-control-rep2,control,
56.166440812000474,60.0,0.0,0.03240185153437336,final-control-rep2,control,
56.673748045998764,58.0,0.0,0.03240185153437336,final-control-rep2,control,
57.17925626399938,54.0,0.0,0.030001714383679046,final-control-rep2,control,
57.683201972999996,54.0,0.0,0.030001714383679046,final-control-rep2,control,
58.191177485999106,54.0,0.0,0.030344591119492503,final-control-rep2,control,
58.69812857499983,55.0,0.0,0.030687467855306072,final-control-rep2,control,
59.20241622999947,55.0,0.0,0.03103034459111953,final-control-rep2,control,
59.70763757199984,53.0,0.0,0.029658837647865588,final-control-rep2,control,
60.21306027199989,40.0,0.0,0.026058631921824116,final-control-rep2,control,
60.717258841998955,10.0,0.0,0.009429110234870586,final-control-rep2,control,
0.0046326800002134405,0.0,0.0,0.0,final-control-rep3,control,
0.5095428849999735,32.0,0.0,0.012343562489285143,final-control-rep3,control,
1.014455006999924,62.0,0.0,0.03771644093948223,final-control-rep3,control,
1.5206955470002868,53.0,0.0,0.029487399279958804,final-control-rep3,control,
2.0269067830013228,53.0,0.0,0.02931596091205213,final-control-rep3,control,
2.531259510000382,52.0,0.0,0.029487399279958804,final-control-rep3,control,
3.04200571399997,53.0,0.0,0.02931596091205213,final-control-rep3,control,
3.5464768940000795,53.0,0.0,0.029487399279958804,final-control-rep3,control,
4.051991076001286,52.0,0.0,0.029144522544145346,final-control-rep3,control,
4.558619319001082,52.0,0.0,0.028630207440425215,final-control-rep3,control,
5.062899708000259,52.0,0.0,0.028973084176238673,final-control-rep3,control,
5.569031467000968,51.0,0.0,0.028287330704611646,final-control-rep3,control,
6.074095636000493,52.0,0.0,0.028801645808331888,final-control-rep3,control,
6.580319179000071,53.0,0.0,0.029658837647865588,final-control-rep3,control,
7.086944283000776,54.0,0.0,0.029487399279958804,final-control-rep3,control,
7.590631122000559,53.0,0.0,0.02931596091205213,final-control-rep3,control,
8.096042967999892,52.0,0.0,0.02931596091205213,final-control-rep3,control,
8.602047058000608,52.0,0.0,0.02931596091205213,final-control-rep3,control,
9.105686148001041,53.0,0.0,0.029487399279958804,final-control-rep3,control,
9.613145515000724,53.0,0.0,0.02931596091205213,final-control-rep3,control,
10.118867942999714,53.0,0.0,0.03017315275158583,final-control-rep3,control,
10.625083471000835,54.0,0.0,0.030001714383679046,final-control-rep3,control,
11.133401461000176,55.0,0.0,0.030001714383679046,final-control-rep3,control,
11.63731629799986,55.0,0.0,0.030858906223212745,final-control-rep3,control,
12.141816230001496,54.0,0.0,0.03017315275158583,final-control-rep3,control,
12.647174972000357,54.0,0.0,0.03017315275158583,final-control-rep3,control,
13.152831657000206,54.0,0.0,0.029830276015772372,final-control-rep3,control,
13.656617403001292,54.0,0.0,0.030001714383679046,final-control-rep3,control,
14.164280320999751,53.0,0.0,0.029830276015772372,final-control-rep3,control,
14.669513988999825,54.0,0.0,0.030516029487399288,final-control-rep3,control,
15.174779167000452,55.0,0.0,0.030687467855306072,final-control-rep3,control,
15.681802678000167,54.0,0.0,0.030344591119492503,final-control-rep3,control,
16.187074731000394,52.0,0.0,0.029658837647865588,final-control-rep3,control,
16.694555772000967,53.0,0.0,0.029487399279958804,final-control-rep3,control,
17.198716910999792,53.0,0.0,0.030001714383679046,final-control-rep3,control,
17.704030564000277,55.0,0.0,0.030687467855306072,final-control-rep3,control,
18.209507059000316,54.0,0.0,0.030344591119492503,final-control-rep3,control,
18.714424384999802,53.0,0.0,0.029830276015772372,final-control-rep3,control,
19.219128017000912,53.0,0.0,0.028973084176238673,final-control-rep3,control,
19.727996173000065,53.0,0.0,0.029830276015772372,final-control-rep3,control,
20.232356307000373,53.0,0.0,0.029658837647865588,final-control-rep3,control,
20.736438269001155,52.0,0.0,0.029144522544145346,final-control-rep3,control,
21.24634483200134,50.0,0.0,0.028115892336704973,final-control-rep3,control,
21.751628820000406,52.0,0.0,0.028630207440425215,final-control-rep3,control,
22.256501829000626,52.0,0.0,0.028973084176238673,final-control-rep3,control,
22.761076001999754,52.0,0.0,0.029830276015772372,final-control-rep3,control,
23.265612615001373,52.0,0.0,0.028973084176238673,final-control-rep3,control,
23.773777428999892,52.0,0.0,0.028973084176238673,final-control-rep3,control,
24.27826717300013,52.0,0.0,0.028973084176238673,final-control-rep3,control,
24.785420191999947,52.0,0.0,0.028801645808331888,final-control-rep3,control,
25.292156411000178,52.0,0.0,0.028973084176238673,final-control-rep3,control,
25.7985108210014,51.0,0.0,0.028801645808331888,final-control-rep3,control,
26.30310701400049,51.0,0.0,0.028287330704611646,final-control-rep3,control,
26.806390597001155,51.0,0.0,0.028630207440425215,final-control-rep3,control,
27.31059737600117,52.0,0.0,0.02931596091205213,final-control-rep3,control,
27.81795172800048,51.0,0.0,0.028630207440425215,final-control-rep3,control,
28.32332091600074,51.0,0.0,0.028287330704611646,final-control-rep3,control,
28.830834320000577,51.0,0.0,0.028287330704611646,final-control-rep3,control,
29.334648251000544,51.0,0.0,0.028630207440425215,final-control-rep3,control,
29.840144162000797,51.0,0.0,0.02845876907251843,final-control-rep3,control,
30.343821989999924,52.0,0.0,0.028630207440425215,final-control-rep3,control,
30.848928881001484,53.0,0.0,0.029487399279958804,final-control-rep3,control,
31.356240572000388,57.0,0.0,0.03137322132693299,final-control-rep3,control,
31.86777209200045,56.0,0.0,0.030344591119492503,final-control-rep3,control,
32.3733202250005,57.0,0.0,0.03154465969483966,final-control-rep3,control,
32.881235048000235,56.0,0.0,0.031716098062746445,final-control-rep3,control,
33.38687943700097,53.0,0.0,0.029658837647865588,final-control-rep3,control,
33.892752310001015,56.0,0.0,0.03103034459111953,final-control-rep3,control,
34.3993085029997,55.0,0.0,0.030687467855306072,final-control-rep3,control,
34.9029783950009,54.0,0.0,0.030001714383679046,final-control-rep3,control,
35.41231583300032,52.0,0.0,0.029144522544145346,final-control-rep3,control,
35.91815000300085,54.0,0.0,0.029658837647865588,final-control-rep3,control,
36.42515465500037,54.0,0.0,0.030516029487399288,final-control-rep3,control,
36.93213553700116,53.0,0.0,0.029658837647865588,final-control-rep3,control,
37.43626790900089,54.0,0.0,0.03017315275158583,final-control-rep3,control,
37.940173210001376,54.0,0.0,0.029830276015772372,final-control-rep3,control,
38.444235513999956,54.0,0.0,0.030001714383679046,final-control-rep3,control,
38.950534382000114,55.0,0.0,0.03017315275158583,final-control-rep3,control,
39.45802784599982,52.0,0.0,0.029144522544145346,final-control-rep3,control,
39.96402283000134,53.0,0.0,0.029487399279958804,final-control-rep3,control,
40.468745473001036,54.0,0.0,0.029830276015772372,final-control-rep3,control,
40.97528134000095,54.0,0.0,0.029830276015772372,final-control-rep3,control,
41.48078185600025,55.0,0.0,0.030344591119492503,final-control-rep3,control,
41.99209712800075,55.0,0.0,0.03103034459111953,final-control-rep3,control,
42.501624571999855,57.0,0.0,0.03103034459111953,final-control-rep3,control,
43.00780090800072,57.0,0.0,0.032573289902280145,final-control-rep3,control,
43.51283138600047,55.0,0.0,0.03103034459111953,final-control-rep3,control,
44.02145103800103,54.0,0.0,0.030001714383679046,final-control-rep3,control,
44.52484540700061,55.0,0.0,0.030516029487399288,final-control-rep3,control,
45.02890559000116,57.0,0.0,0.03188753643065323,final-control-rep3,control,
45.53727614700074,59.0,0.0,0.03308760500600039,final-control-rep3,control,
46.04141488999994,58.0,0.0,0.03223041316646669,final-control-rep3,control,
46.55105118500069,56.0,0.0,0.03137322132693299,final-control-rep3,control,
47.05783480500031,56.0,0.0,0.03103034459111953,final-control-rep3,control,
47.56338451300144,57.0,0.0,0.03137322132693299,final-control-rep3,control,
48.07148899800086,55.0,0.0,0.030687467855306072,final-control-rep3,control,
48.57695270499971,53.0,0.0,0.029487399279958804,final-control-rep3,control,
49.081370728001275,54.0,0.0,0.029658837647865588,final-control-rep3,control,
49.58572121600082,54.0,0.0,0.030001714383679046,final-control-rep3,control,
50.09168800000043,52.0,0.0,0.028973084176238673,final-control-rep3,control,
50.597395348000646,53.0,0.0,0.02931596091205213,final-control-rep3,control,
51.101170798001476,54.0,0.0,0.03017315275158583,final-control-rep3,control,
51.60634088900042,54.0,0.0,0.029830276015772372,final-control-rep3,control,
52.11024041900055,53.0,0.0,0.029658837647865588,final-control-rep3,control,
52.61620301500079,52.0,0.0,0.02931596091205213,final-control-rep3,control,
53.12009545100045,51.0,0.0,0.02845876907251843,final-control-rep3,control,
53.6244129480001,52.0,0.0,0.028801645808331888,final-control-rep3,control,
54.13382411600105,52.0,0.0,0.02931596091205213,final-control-rep3,control,
54.6381076710004,52.0,0.0,0.029144522544145346,final-control-rep3,control,
55.14364424800078,52.0,0.0,0.028973084176238673,final-control-rep3,control,
55.64821715800099,53.0,0.0,0.029144522544145346,final-control-rep3,control,
56.15370044100018,53.0,0.0,0.029830276015772372,final-control-rep3,control,
56.657114493000336,52.0,0.0,0.02845876907251843,final-control-rep3,control,
57.162789351001265,52.0,0.0,0.029144522544145346,final-control-rep3,control,
57.66713263600104,52.0,0.0,0.028801645808331888,final-control-rep3,control,
58.17155611000089,54.0,0.0,0.02931596091205213,final-control-rep3,control,
58.677837494000414,55.0,0.0,0.030858906223212745,final-control-rep3,control,
59.1867209560005,52.0,0.0,0.029487399279958804,final-control-rep3,control,
59.69086308000078,52.0,0.0,0.028630207440425215,final-control-rep3,control,
60.19640380800047,42.0,0.0,0.02623007028973079,final-control-rep3,control,
60.70258603399998,10.0,0.0,0.009429110234870586,final-control-rep3,control,
0.005094612999528181,0.0,0.0,0.0,final-mixed-bg16-rep1,mixed,16.0
0.5091825370000151,31.0,0.0,0.013200754328818842,final-mixed-bg16-rep1,mixed,16.0
1.0166733489986655,59.0,0.0,0.033944796845533975,final-mixed-bg16-rep1,mixed,16.0
1.5220037019989832,56.0,0.0,0.031201782959026203,final-mixed-bg16-rep1,mixed,16.0
2.0274638539995067,54.0,0.0,0.03017315275158583,final-mixed-bg16-rep1,mixed,16.0
2.532540034999329,53.0,0.0,0.029658837647865588,final-mixed-bg16-rep1,mixed,16.0
3.043372210999223,53.0,0.0,0.029658837647865588,final-mixed-bg16-rep1,mixed,16.0
3.548884771998928,52.0,0.0,0.029144522544145346,final-mixed-bg16-rep1,mixed,16.0
4.0542314359991,52.0,0.0,0.028973084176238673,final-mixed-bg16-rep1,mixed,16.0
4.558972912000172,51.0,0.0,0.02845876907251843,final-mixed-bg16-rep1,mixed,16.0
5.064343433999966,54.0,0.0,0.029830276015772372,final-mixed-bg16-rep1,mixed,16.0
5.570341452999855,56.0,0.0,0.03103034459111953,final-mixed-bg16-rep1,mixed,16.0
6.076243839999734,57.0,0.0,0.03188753643065323,final-mixed-bg16-rep1,mixed,16.0
6.582190473000082,57.0,0.0,0.03154465969483966,final-mixed-bg16-rep1,mixed,16.0
7.089255435999803,57.0,0.0,0.03137322132693299,final-mixed-bg16-rep1,mixed,16.0
7.594538740999269,57.0,0.0,0.031201782959026203,final-mixed-bg16-rep1,mixed,16.0
8.100128217998645,57.0,0.0,0.03188753643065323,final-mixed-bg16-rep1,mixed,16.0
