offered_rps,repeats,any_client_limited,headline_p95_ttft_s_median,headline_p95_ttft_s_min,headline_p95_ttft_s_max,headline_p50_ttft_s_median,headline_output_token_tps_median,headline_completed_rps_median,repeat_p95_ttft_s,slo_p95_ttft_seconds,slo_met_all_repeats
136.0,1,False,11.571319277499514,11.571319277499514,11.571319277499514,0.08706892999998672,5691.124893965616,88.92382646821275,[11.571319277499514],1.0,False
144.0,1,True,14.55767825679968,14.55767825679968,14.55767825679968,1.2639260855003158,5199.810615805023,81.24704087195349,[14.55767825679968],1.0,False
152.0,1,True,19.47216521519999,19.47216521519999,19.47216521519999,7.098352906499713,4989.331006603732,77.95829697818331,[19.47216521519999],1.0,False
160.0,1,True,21.328460432200153,21.328460432200153,21.328460432200153,9.176114213999426,5067.311440316455,79.17674125494462,[21.328460432200153],1.0,False
176.0,1,True,19.930529041999943,19.930529041999943,19.930529041999943,7.846405789000528,4885.47965916107,76.33561967439172,[19.930529041999943],1.0,False
