t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,offered_rps
0.009626447000300686,0.0,0.0,0.0,pilot-rps2-rep1,2.0
0.5152331479994245,1.0,0.0,0.0006857534716269154,pilot-rps2-rep1,2.0
1.0202264219997232,2.0,0.0,0.0017143836790673994,pilot-rps2-rep1,2.0
1.5251596970001629,2.0,0.0,0.0017143836790673994,pilot-rps2-rep1,2.0
2.0322088860002623,2.0,0.0,0.0017143836790673994,pilot-rps2-rep1,2.0
2.5367453819999355,3.0,0.0,0.002057260414880857,pilot-rps2-rep1,2.0
3.0423439289997987,2.0,0.0,0.001028630207440373,pilot-rps2-rep1,2.0
3.5474929229994814,2.0,0.0,0.001028630207440373,pilot-rps2-rep1,2.0
4.051680212000065,2.0,0.0,0.001028630207440373,pilot-rps2-rep1,2.0
4.555963740000152,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
5.061766333999913,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
5.565510567999809,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
6.070175175000259,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
6.574576643999535,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
7.078816997999638,2.0,0.0,0.001028630207440373,pilot-rps2-rep1,2.0
7.582880035999551,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
8.086463728000126,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
8.590690991999509,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
9.096477485999458,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
9.601074027999857,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
10.105027560000053,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
10.609716429999935,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
11.114936799000134,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
11.61858785000004,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
12.122922001999541,2.0,0.0,0.0012000685753471574,pilot-rps2-rep1,2.0
12.6291587730002,2.0,0.0,0.001028630207440373,pilot-rps2-rep1,2.0
13.134778480999557,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
13.640437160999682,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
14.144729994000045,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
14.649619148000056,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
15.154010064999966,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
15.658324603999972,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
16.16216018799969,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
16.66787930600003,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
17.17190506099996,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
17.677902084999914,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
18.18177884099987,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
18.686083560000043,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
19.189757227999507,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
19.696122880000075,2.0,0.0,0.0013715069432539417,pilot-rps2-rep1,2.0
20.200039817000288,1.0,0.0,0.0008571918395336997,pilot-rps2-rep1,2.0
0.004087289999915811,0.0,0.0,0.0,pilot-rps4-rep1,4.0
0.5099567539991767,2.0,0.0,0.0012000685753471574,pilot-rps4-rep1,4.0
1.0161856339991573,4.0,0.0,0.00308589062232123,pilot-rps4-rep1,4.0
1.521182081999541,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
2.0262082629997167,5.0,0.0,0.003428767358134799,pilot-rps4-rep1,4.0
2.5305822599993917,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
3.03744698599985,4.0,0.0,0.0024001371506943148,pilot-rps4-rep1,4.0
3.5441348979993563,4.0,0.0,0.0022286987827876414,pilot-rps4-rep1,4.0
4.048757611999463,5.0,0.0,0.003428767358134799,pilot-rps4-rep1,4.0
4.557973655999376,4.0,0.0,0.0024001371506943148,pilot-rps4-rep1,4.0
5.062462439999763,4.0,0.0,0.0024001371506943148,pilot-rps4-rep1,4.0
5.567668087999664,4.0,0.0,0.0022286987827876414,pilot-rps4-rep1,4.0
6.072074292999787,4.0,0.0,0.0022286987827876414,pilot-rps4-rep1,4.0
6.577606099999684,4.0,0.0,0.0022286987827876414,pilot-rps4-rep1,4.0
7.081331854999917,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
7.586980797999786,4.0,0.0,0.002571575518601099,pilot-rps4-rep1,4.0
8.091269378999641,4.0,0.0,0.0024001371506943148,pilot-rps4-rep1,4.0
8.595646062000014,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
9.100701423999453,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
9.607011100999443,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
10.111023155999646,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
10.614997624999887,4.0,0.0,0.002571575518601099,pilot-rps4-rep1,4.0
11.11913203199947,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
11.623182437999276,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
12.128366916999767,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
12.633655168999212,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
13.138633137999932,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
13.643281235999893,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
14.147319996999613,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
14.651911490999737,4.0,0.0,0.0027430138865077724,pilot-rps4-rep1,4.0
15.15699502499956,4.0,0.0,0.002914452254414557,pilot-rps4-rep1,4.0
15.661623882999265,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
16.166225559999475,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
16.670681235999837,3.0,0.0,0.0018858220469740727,pilot-rps4-rep1,4.0
17.17595753599926,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
17.6823696069996,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
18.18702189999931,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
18.69154790199991,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
19.195860154000002,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
19.700052375999803,3.0,0.0,0.002057260414880857,pilot-rps4-rep1,4.0
20.204045533999306,2.0,0.0,0.001542945311160615,pilot-rps4-rep1,4.0
20.70930382699953,1.0,0.0,0.001028630207440373,pilot-rps4-rep1,4.0
0.0038267259997155634,0.0,0.0,0.0,pilot-rps8-rep1,8.0
0.5078857200005586,4.0,0.0,0.002057260414880857,pilot-rps8-rep1,8.0
1.012635426000088,8.0,0.0,0.005657466140922329,pilot-rps8-rep1,8.0
1.516932364999775,7.0,0.0,0.0048002743013886295,pilot-rps8-rep1,8.0
2.0210351260002426,7.0,0.0,0.004971712669295414,pilot-rps8-rep1,8.0
2.5273330600002737,7.0,0.0,0.004971712669295414,pilot-rps8-rep1,8.0
3.032323655000255,8.0,0.0,0.004971712669295414,pilot-rps8-rep1,8.0
3.5380380440001318,8.0,0.0,0.004971712669295414,pilot-rps8-rep1,8.0
4.042884094999863,7.0,0.0,0.004114520829761714,pilot-rps8-rep1,8.0
4.54742749900015,8.0,0.0,0.004971712669295414,pilot-rps8-rep1,8.0
5.052640382999925,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
5.557769652999923,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
6.062543726000513,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
6.567318305999834,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
7.073900059000152,8.0,0.0,0.0048002743013886295,pilot-rps8-rep1,8.0
7.578663658000551,9.0,0.0,0.005486027773015656,pilot-rps8-rep1,8.0
8.08453509300034,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
8.589434552000057,8.0,0.0,0.005143151037202087,pilot-rps8-rep1,8.0
