offered_rps,repeats,any_client_limited,headline_p95_ttft_s_median,headline_p95_ttft_s_min,headline_p95_ttft_s_max,headline_p50_ttft_s_median,headline_output_token_tps_median,headline_completed_rps_median,repeat_p95_ttft_s,slo_p95_ttft_seconds,slo_met_all_repeats
2.0,1,False,0.05354008574986435,0.05354008574986435,0.05354008574986435,0.03510993200006851,125.7254066019003,1.9644594781546922,[0.05354008574986435],1.0,True
4.0,1,False,0.05168800819956232,0.05168800819956232,0.05168800819956232,0.03894394300004933,246.91311039041665,3.85801734985026,[0.05168800819956232],1.0,True
8.0,1,False,0.052779631050361785,0.052779631050361785,0.052779631050361785,0.041426755499742285,491.51449637455624,7.679914005852441,[0.052779631050361785],1.0,True
16.0,1,False,0.05220691479985362,0.05220691479985362,0.05220691479985362,0.04075151150027523,983.939307476097,15.374051679314016,[0.05220691479985362],1.0,True
32.0,1,False,0.05536832075003982,0.05536832075003982,0.05536832075003982,0.042857498500325164,1960.9953740009398,30.640552718764685,[0.05536832075003982],1.0,True
