offered_rps,repeats,any_client_limited,headline_p95_ttft_s_median,headline_p95_ttft_s_min,headline_p95_ttft_s_max,headline_p50_ttft_s_median,headline_output_token_tps_median,headline_completed_rps_median,repeat_p95_ttft_s,slo_p95_ttft_seconds,slo_met_all_repeats
64.0,1,False,0.05903285330068681,0.05903285330068681,0.05903285330068681,0.04428150950025156,3915.551170040101,61.18048703187658,[0.05903285330068681],1.0,True
96.0,1,False,0.05426778779965389,0.05426778779965389,0.05426778779965389,0.043943982499968115,5882.880757205415,91.9200118313346,[0.05426778779965389],1.0,True
128.0,1,False,0.0771701628995288,0.0771701628995288,0.0771701628995288,0.06445030849954492,7800.404181065876,121.88131532915432,[0.0771701628995288],1.0,True
160.0,1,True,5.535366165999994,5.535366165999994,5.535366165999994,0.08069584750046488,5585.744082674374,87.2772512917871,[5.535366165999994],1.0,False
192.0,1,True,0.11385388015023633,0.11385388015023633,0.11385388015023633,0.07158677799998259,8433.282839847505,131.77004437261726,[0.11385388015023633],1.0,True
