t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,offered_rps
0.006390528000338236,0.0,0.0,0.0,pilot-rps64-rep1,64.0
0.5108372989998315,31.0,0.0,0.012000685753471574,pilot-rps64-rep1,64.0
1.0168336460001228,63.0,0.0,0.03685924909994853,pilot-rps64-rep1,64.0
1.5267346010004985,54.0,0.0,0.030344591119492503,pilot-rps64-rep1,64.0
2.0312918740000896,55.0,0.0,0.030516029487399288,pilot-rps64-rep1,64.0
2.538233690999732,55.0,0.0,0.030858906223212745,pilot-rps64-rep1,64.0
3.04466323700035,56.0,0.0,0.030858906223212745,pilot-rps64-rep1,64.0
3.553232221000144,59.0,0.0,0.03240185153437336,pilot-rps64-rep1,64.0
4.0608755749999546,61.0,0.0,0.033944796845533975,pilot-rps64-rep1,64.0
4.572148741000092,62.0,0.0,0.0337733584776273,pilot-rps64-rep1,64.0
5.0989650589999655,69.0,0.0,0.03583061889250816,pilot-rps64-rep1,64.0
5.612484197999947,84.0,0.0,0.04423109891993826,pilot-rps64-rep1,64.0
6.121697280999797,76.0,0.0,0.046116920966912445,pilot-rps64-rep1,64.0
6.627478700999745,59.0,0.0,0.03360192010972052,pilot-rps64-rep1,64.0
7.1343576389999726,57.0,0.0,0.031201782959026203,pilot-rps64-rep1,64.0
7.63966194600016,57.0,0.0,0.031716098062746445,pilot-rps64-rep1,64.0
8.148187884000436,57.0,0.0,0.03154465969483966,pilot-rps64-rep1,64.0
8.654317960999833,58.0,0.0,0.03240185153437336,pilot-rps64-rep1,64.0
9.160860310000317,58.0,0.0,0.032573289902280145,pilot-rps64-rep1,64.0
9.667464148999898,59.0,0.0,0.03274472827018682,pilot-rps64-rep1,64.0
10.176186264000535,60.0,0.0,0.03325904337390706,pilot-rps64-rep1,64.0
10.681611883000187,61.0,0.0,0.03360192010972052,pilot-rps64-rep1,64.0
11.188473244000306,57.0,0.0,0.03188753643065323,pilot-rps64-rep1,64.0
11.697784750999745,57.0,0.0,0.031716098062746445,pilot-rps64-rep1,64.0
12.20481638199999,57.0,0.0,0.03188753643065323,pilot-rps64-rep1,64.0
12.71485695499996,58.0,0.0,0.031716098062746445,pilot-rps64-rep1,64.0
13.221503931999905,61.0,0.0,0.033430481741813844,pilot-rps64-rep1,64.0
13.730321693000406,63.0,0.0,0.034630550317161,pilot-rps64-rep1,64.0
14.235990189999939,62.0,0.0,0.033944796845533975,pilot-rps64-rep1,64.0
14.7471273379997,61.0,0.0,0.033944796845533975,pilot-rps64-rep1,64.0
15.253604313000324,62.0,0.0,0.03497342705297446,pilot-rps64-rep1,64.0
15.759314730999904,62.0,0.0,0.034287673581347544,pilot-rps64-rep1,64.0
16.26733711199995,60.0,0.0,0.03274472827018682,pilot-rps64-rep1,64.0
16.775539627999933,61.0,0.0,0.033944796845533975,pilot-rps64-rep1,64.0
17.27978441600044,62.0,0.0,0.034287673581347544,pilot-rps64-rep1,64.0
17.788796832000116,63.0,0.0,0.034801988685067675,pilot-rps64-rep1,64.0
18.295494619000237,60.0,0.0,0.033944796845533975,pilot-rps64-rep1,64.0
18.804190618000575,59.0,0.0,0.03274472827018682,pilot-rps64-rep1,64.0
19.31435421400056,59.0,0.0,0.0329161666380936,pilot-rps64-rep1,64.0
19.819514411000455,61.0,0.0,0.03325904337390706,pilot-rps64-rep1,64.0
20.327515836999737,44.0,0.0,0.030516029487399288,pilot-rps64-rep1,64.0
20.83314060900011,7.0,0.0,0.006686096348362813,pilot-rps64-rep1,64.0
0.00410749599996052,0.0,0.0,0.0,pilot-rps96-rep1,96.0
0.5092390980007622,47.0,0.0,0.01920109720555463,pilot-rps96-rep1,96.0
1.0206360230004066,85.0,0.0,0.0473169895422596,pilot-rps96-rep1,96.0
1.5276501100006499,85.0,0.0,0.045774044231098876,pilot-rps96-rep1,96.0
2.0375501810003698,88.0,0.0,0.04697411280644603,pilot-rps96-rep1,96.0
2.5441108080003687,89.0,0.0,0.04817418138179319,pilot-rps96-rep1,96.0
3.04966492100084,87.0,0.0,0.04697411280644603,pilot-rps96-rep1,96.0
