offered_rps,actual_dispatch_rps,duration_s,request_count,completed_count,error_count,error_rate,client_limited,client_ttft_p50_s,client_ttft_p95_s,client_ttft_p99_s,client_ttft_n,client_e2e_p50_s,client_e2e_p95_s,client_e2e_p99_s,client_e2e_n,completed_request_throughput_rps,output_token_throughput_tps,backend_queue_time_p50_ms,backend_queue_time_p95_ms,backend_queue_time_n,backend_ttft_p50_ms,backend_ttft_p95_ms,backend_ttft_n,median_dispatch_lag_s,status_counts,finish_reason_counts,suite_id,repeat_id,aborted,abort_reason,max_waiting_requests,typical_waiting_requests,max_kv_cache_usage_perc
2.0,1.999970545767321,8.355170343999816,16,16,0,0.0,False,0.03922786949988222,0.04563209499997356,0.04833754540018163,16,0.9062059614998361,0.9444469387499339,0.9896036197498688,16,1.914981902372612,122.55884175184717,0.005774999863206176,0.011319500117679127,16,26.46313100012776,31.90388299958613,16,0.0006471000001511129,{'length': 16},{'length': 16},smoke-2026-08-31T01-18-01Z,smoke-rps2-rep1,False,,0.0,0.0,0.0012000685753471574
