t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
1.523639009999897,56.0,0.0,0.031201782959026203,fcfs-mixed-rep2,mixed,fcfs,16.0
2.027381771000364,56.0,0.0,0.03154465969483966,fcfs-mixed-rep2,mixed,fcfs,16.0
2.5320089170018036,58.0,0.0,0.031716098062746445,fcfs-mixed-rep2,mixed,fcfs,16.0
3.040860878001695,56.0,0.0,0.03137322132693299,fcfs-mixed-rep2,mixed,fcfs,16.0
3.544851226000901,56.0,0.0,0.030858906223212745,fcfs-mixed-rep2,mixed,fcfs,16.0
4.0494249100011075,56.0,0.0,0.031201782959026203,fcfs-mixed-rep2,mixed,fcfs,16.0
4.555731679000019,58.0,0.0,0.031716098062746445,fcfs-mixed-rep2,mixed,fcfs,16.0
5.062373409000429,58.0,0.0,0.03274472827018682,fcfs-mixed-rep2,mixed,fcfs,16.0
5.570108015999722,56.0,0.0,0.03103034459111953,fcfs-mixed-rep2,mixed,fcfs,16.0
6.074986028001149,58.0,0.0,0.031716098062746445,fcfs-mixed-rep2,mixed,fcfs,16.0
6.580431370999577,56.0,0.0,0.03154465969483966,fcfs-mixed-rep2,mixed,fcfs,16.0
7.090026918001968,55.0,0.0,0.030344591119492503,fcfs-mixed-rep2,mixed,fcfs,16.0
7.594254270999954,55.0,0.0,0.030516029487399288,fcfs-mixed-rep2,mixed,fcfs,16.0
8.102588376001222,54.0,0.0,0.030001714383679046,fcfs-mixed-rep2,mixed,fcfs,16.0
8.606470558002911,56.0,0.0,0.03103034459111953,fcfs-mixed-rep2,mixed,fcfs,16.0
9.111642867002956,56.0,0.0,0.030858906223212745,fcfs-mixed-rep2,mixed,fcfs,16.0
9.617011960002856,56.0,0.0,0.03137322132693299,fcfs-mixed-rep2,mixed,fcfs,16.0
10.120731610000803,55.0,0.0,0.030687467855306072,fcfs-mixed-rep2,mixed,fcfs,16.0
10.624460404000274,55.0,0.0,0.030858906223212745,fcfs-mixed-rep2,mixed,fcfs,16.0
11.129982036000001,55.0,0.0,0.030344591119492503,fcfs-mixed-rep2,mixed,fcfs,16.0
11.63342382799965,55.0,0.0,0.030858906223212745,fcfs-mixed-rep2,mixed,fcfs,16.0
12.137203006001073,54.0,0.0,0.030516029487399288,fcfs-mixed-rep2,mixed,fcfs,16.0
12.641524173002836,56.0,0.0,0.030344591119492503,fcfs-mixed-rep2,mixed,fcfs,16.0
13.147515780001413,56.0,0.0,0.03154465969483966,fcfs-mixed-rep2,mixed,fcfs,16.0
13.651655793000828,55.0,0.0,0.030344591119492503,fcfs-mixed-rep2,mixed,fcfs,16.0
14.155363744001079,55.0,0.0,0.030516029487399288,fcfs-mixed-rep2,mixed,fcfs,16.0
14.661121091001405,54.0,0.0,0.030687467855306072,fcfs-mixed-rep2,mixed,fcfs,16.0
15.166629251001723,60.0,0.0,0.05108863363620775,fcfs-mixed-rep2,mixed,fcfs,16.0
15.670324122002057,72.0,0.0,0.09669123949939995,fcfs-mixed-rep2,mixed,fcfs,16.0
16.17834201200094,84.0,0.0,0.12532144693982517,fcfs-mixed-rep2,mixed,fcfs,16.0
16.683289329001127,92.0,0.0,0.13475055717469575,fcfs-mixed-rep2,mixed,fcfs,16.0
17.193151588002365,100.0,0.0,0.14572261272072695,fcfs-mixed-rep2,mixed,fcfs,16.0
17.697397493000608,114.0,0.0,0.16098062746442654,fcfs-mixed-rep2,mixed,fcfs,16.0
18.208975681001903,132.0,0.0,0.1772672724155666,fcfs-mixed-rep2,mixed,fcfs,16.0
18.71520060700277,152.0,0.0,0.19492542430996052,fcfs-mixed-rep2,mixed,fcfs,16.0
19.225810137002554,171.0,0.0,0.2137836447797017,fcfs-mixed-rep2,mixed,fcfs,16.0
19.72972918999949,188.0,0.0,0.23298474198525632,fcfs-mixed-rep2,mixed,fcfs,16.0
20.248295371002314,206.0,0.0,0.2527001542945311,fcfs-mixed-rep2,mixed,fcfs,16.0
20.76164617500035,217.0,0.0,0.26298645636893536,fcfs-mixed-rep2,mixed,fcfs,16.0
21.268337715002417,228.0,0.0,0.2688153608777645,fcfs-mixed-rep2,mixed,fcfs,16.0
21.783365272000083,239.0,0.0,0.278930224584262,fcfs-mixed-rep2,mixed,fcfs,16.0
22.3023170330016,249.0,0.0,0.285444882564718,fcfs-mixed-rep2,mixed,fcfs,16.0
22.80624692100173,254.0,7.0,0.29367392422424143,fcfs-mixed-rep2,mixed,fcfs,16.0
23.31064734100073,253.0,18.0,0.299159951997257,fcfs-mixed-rep2,mixed,fcfs,16.0
23.81497525600207,253.0,28.0,0.3049888565060861,fcfs-mixed-rep2,mixed,fcfs,16.0
24.320993586999975,254.0,37.0,0.3097891308074747,fcfs-mixed-rep2,mixed,fcfs,16.0
24.837087976000475,253.0,47.0,0.3140750900051431,fcfs-mixed-rep2,mixed,fcfs,16.0
25.377241029000288,253.0,57.0,0.3192182410423453,fcfs-mixed-rep2,mixed,fcfs,16.0
25.905402079999476,254.0,73.0,0.32813303617349565,fcfs-mixed-rep2,mixed,fcfs,16.0
26.414549408000312,254.0,89.0,0.3353334476255786,fcfs-mixed-rep2,mixed,fcfs,16.0
26.933468815001106,253.0,103.0,0.3385907766158066,fcfs-mixed-rep2,mixed,fcfs,16.0
27.43755430100282,254.0,116.0,0.3430481741813818,fcfs-mixed-rep2,mixed,fcfs,16.0
27.951637816000584,254.0,127.0,0.34510543459626264,fcfs-mixed-rep2,mixed,fcfs,16.0
28.47291269500056,255.0,141.0,0.34750557174695695,fcfs-mixed-rep2,mixed,fcfs,16.0
28.986522213999706,254.0,158.0,0.35076290073718497,fcfs-mixed-rep2,mixed,fcfs,16.0
29.498776403001102,254.0,173.0,0.35247728441625237,fcfs-mixed-rep2,mixed,fcfs,16.0
30.009867296001175,253.0,188.0,0.3536773529915995,fcfs-mixed-rep2,mixed,fcfs,16.0
30.519513450002705,252.0,194.0,0.3519629693125321,fcfs-mixed-rep2,mixed,fcfs,16.0
31.026944572000502,253.0,198.0,0.3531630378878793,fcfs-mixed-rep2,mixed,fcfs,16.0
31.545364468001935,254.0,203.0,0.35333447625578607,fcfs-mixed-rep2,mixed,fcfs,16.0
32.05620319800073,252.0,211.0,0.3511057774729984,fcfs-mixed-rep2,mixed,fcfs,16.0
32.56673248900188,254.0,215.0,0.3521344076804389,fcfs-mixed-rep2,mixed,fcfs,16.0
33.08681036500275,254.0,221.0,0.3514486542088119,fcfs-mixed-rep2,mixed,fcfs,16.0
33.59311615700062,254.0,222.0,0.3452768729641694,fcfs-mixed-rep2,mixed,fcfs,16.0
34.105574257002445,253.0,225.0,0.3404765986627807,fcfs-mixed-rep2,mixed,fcfs,16.0
34.61057748700114,251.0,232.0,0.34150522887022117,fcfs-mixed-rep2,mixed,fcfs,16.0
35.117426034001255,254.0,232.0,0.3420195439739414,fcfs-mixed-rep2,mixed,fcfs,16.0
35.64245082600246,255.0,235.0,0.343562489285102,fcfs-mixed-rep2,mixed,fcfs,16.0
36.16333597199991,253.0,235.0,0.3401337219269672,fcfs-mixed-rep2,mixed,fcfs,16.0
36.67716850600118,253.0,227.0,0.3336190639465112,fcfs-mixed-rep2,mixed,fcfs,16.0
37.18598584400024,254.0,224.0,0.3327618721069775,fcfs-mixed-rep2,mixed,fcfs,16.0
37.70362337000188,255.0,216.0,0.3303617349562832,fcfs-mixed-rep2,mixed,fcfs,16.0
38.21793337300187,254.0,208.0,0.32573289902280134,fcfs-mixed-rep2,mixed,fcfs,16.0
38.739873752001586,252.0,193.0,0.31527515858049027,fcfs-mixed-rep2,mixed,fcfs,16.0
39.25490578300014,254.0,171.0,0.30516029487399277,fcfs-mixed-rep2,mixed,fcfs,16.0
39.77793199000007,251.0,156.0,0.2971026915823761,fcfs-mixed-rep2,mixed,fcfs,16.0
40.31068233900078,255.0,128.0,0.28921652665866626,fcfs-mixed-rep2,mixed,fcfs,16.0
40.889612615999795,249.0,94.0,0.2679581690382308,fcfs-mixed-rep2,mixed,fcfs,16.0
41.96863272400151,252.0,0.0,0.23452768729641693,fcfs-mixed-rep2,mixed,fcfs,16.0
46.14327555300042,0.0,0.0,0.0,fcfs-mixed-rep2,mixed,fcfs,16.0
47.00107089300218,11.0,0.0,0.006686096348362813,fcfs-mixed-rep2,mixed,fcfs,16.0
47.53366831400126,20.0,0.0,0.009600548602777259,fcfs-mixed-rep2,mixed,fcfs,16.0
48.090133018002234,256.0,28.0,0.07920452597291272,fcfs-mixed-rep2,mixed,fcfs,16.0
48.68686906900257,255.0,191.0,0.1638950797188411,fcfs-mixed-rep2,mixed,fcfs,16.0
52.05102038699988,211.0,0.0,0.14915138007886164,fcfs-mixed-rep2,mixed,fcfs,16.0
55.08310838000034,2.0,0.0,0.0012000685753471574,fcfs-mixed-rep2,mixed,fcfs,16.0
55.62709587000063,147.0,0.0,0.031201782959026203,fcfs-mixed-rep2,mixed,fcfs,16.0
56.217328401002305,255.0,112.0,0.12737870735470602,fcfs-mixed-rep2,mixed,fcfs,16.0
56.79021959199963,235.0,196.0,0.17966740956626093,fcfs-mixed-rep2,mixed,fcfs,16.0
62.08661033500175,1.0,0.0,0.0008571918395336997,fcfs-mixed-rep2,mixed,fcfs,16.0
62.84347949700168,15.0,0.0,0.00874335676324356,fcfs-mixed-rep2,mixed,fcfs,16.0
63.34805959000005,193.0,0.0,0.04457397565575172,fcfs-mixed-rep2,mixed,fcfs,16.0
63.86123214899999,185.0,0.0,0.10423452768729646,fcfs-mixed-rep2,mixed,fcfs,16.0
64.53877993800052,0.0,0.0,0.0,fcfs-mixed-rep2,mixed,fcfs,16.0
0.005249885998637183,0.0,0.0,0.0,fcfs-mixed-rep3,mixed,fcfs,16.0
0.5092041869975219,31.0,0.0,0.0126864392250986,fcfs-mixed-rep3,mixed,fcfs,16.0
1.0155411870000535,63.0,0.0,0.037373564203668774,fcfs-mixed-rep3,mixed,fcfs,16.0
1.524480828000378,55.0,0.0,0.030344591119492503,fcfs-mixed-rep3,mixed,fcfs,16.0
2.0280888399975083,56.0,0.0,0.03103034459111953,fcfs-mixed-rep3,mixed,fcfs,16.0
2.5406908769982692,55.0,0.0,0.03103034459111953,fcfs-mixed-rep3,mixed,fcfs,16.0
3.045362369997747,55.0,0.0,0.030687467855306072,fcfs-mixed-rep3,mixed,fcfs,16.0
3.5502214699990873,55.0,0.0,0.030344591119492503,fcfs-mixed-rep3,mixed,fcfs,16.0
4.055708836000122,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
4.560878001000674,54.0,0.0,0.029830276015772372,fcfs-mixed-rep3,mixed,fcfs,16.0
5.065574759999436,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
5.569715944999189,55.0,0.0,0.030687467855306072,fcfs-mixed-rep3,mixed,fcfs,16.0
6.074446321999858,55.0,0.0,0.030858906223212745,fcfs-mixed-rep3,mixed,fcfs,16.0
6.578866866999306,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
7.08539659699818,54.0,0.0,0.029658837647865588,fcfs-mixed-rep3,mixed,fcfs,16.0
7.591140483000345,56.0,0.0,0.030858906223212745,fcfs-mixed-rep3,mixed,fcfs,16.0
8.09784898399812,55.0,0.0,0.03103034459111953,fcfs-mixed-rep3,mixed,fcfs,16.0
8.604953087997274,55.0,0.0,0.030858906223212745,fcfs-mixed-rep3,mixed,fcfs,16.0
9.109126010000182,56.0,0.0,0.03137322132693299,fcfs-mixed-rep3,mixed,fcfs,16.0
9.616226630998426,55.0,0.0,0.030344591119492503,fcfs-mixed-rep3,mixed,fcfs,16.0
10.120745587999409,55.0,0.0,0.030687467855306072,fcfs-mixed-rep3,mixed,fcfs,16.0
10.625304343000607,54.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
11.135499545998755,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
11.641759321999416,56.0,0.0,0.030687467855306072,fcfs-mixed-rep3,mixed,fcfs,16.0
12.146382218998042,55.0,0.0,0.030858906223212745,fcfs-mixed-rep3,mixed,fcfs,16.0
12.656278237998777,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
13.164028033999784,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
13.668058388000645,55.0,0.0,0.030516029487399288,fcfs-mixed-rep3,mixed,fcfs,16.0
14.173517712999455,53.0,0.0,0.029830276015772372,fcfs-mixed-rep3,mixed,fcfs,16.0
14.67947851200006,54.0,0.0,0.030001714383679046,fcfs-mixed-rep3,mixed,fcfs,16.0
15.18500334899727,60.0,0.0,0.051431510372021205,fcfs-mixed-rep3,mixed,fcfs,16.0
15.695371418998548,72.0,0.0,0.09669123949939995,fcfs-mixed-rep3,mixed,fcfs,16.0
16.19899271599934,84.0,0.0,0.12566432367563862,fcfs-mixed-rep3,mixed,fcfs,16.0
16.70742465099829,90.0,0.0,0.13355048859934848,fcfs-mixed-rep3,mixed,fcfs,16.0
17.21179696299805,101.0,0.0,0.14572261272072695,fcfs-mixed-rep3,mixed,fcfs,16.0
17.715655600997707,115.0,0.0,0.16166638093605346,fcfs-mixed-rep3,mixed,fcfs,16.0
18.223162862999743,133.0,0.0,0.17761014915138007,fcfs-mixed-rep3,mixed,fcfs,16.0
18.729673187997832,152.0,0.0,0.19475398594205384,fcfs-mixed-rep3,mixed,fcfs,16.0
19.2418801849999,172.0,0.0,0.21412652151551514,fcfs-mixed-rep3,mixed,fcfs,16.0
19.74591544699797,188.0,0.0,0.233156180353163,fcfs-mixed-rep3,mixed,fcfs,16.0
20.253675002997625,204.0,0.0,0.25115720898337046,fcfs-mixed-rep3,mixed,fcfs,16.0
20.75891872899956,217.0,0.0,0.2617863877935882,fcfs-mixed-rep3,mixed,fcfs,16.0
21.266148273,227.0,0.0,0.268472484141951,fcfs-mixed-rep3,mixed,fcfs,16.0
21.779359189000388,240.0,0.0,0.278930224584262,fcfs-mixed-rep3,mixed,fcfs,16.0
22.296841551000398,250.0,0.0,0.285444882564718,fcfs-mixed-rep3,mixed,fcfs,16.0
22.802920710000762,253.0,8.0,0.2924738556488943,fcfs-mixed-rep3,mixed,fcfs,16.0
23.325069163998705,254.0,19.0,0.3005314589405109,fcfs-mixed-rep3,mixed,fcfs,16.0
23.836493749997317,254.0,29.0,0.30618892508143325,fcfs-mixed-rep3,mixed,fcfs,16.0
24.34688428300069,254.0,38.0,0.3118463912223556,fcfs-mixed-rep3,mixed,fcfs,16.0
24.864040972999646,254.0,46.0,0.31458940510886335,fcfs-mixed-rep3,mixed,fcfs,16.0
25.367610969999077,254.0,56.0,0.3190468026744385,fcfs-mixed-rep3,mixed,fcfs,16.0
25.88623743000062,253.0,72.0,0.32659009086233504,fcfs-mixed-rep3,mixed,fcfs,16.0
26.402969815000688,252.0,86.0,0.33224755700325737,fcfs-mixed-rep3,mixed,fcfs,16.0
26.910458485999698,255.0,100.0,0.3387622149837134,fcfs-mixed-rep3,mixed,fcfs,16.0
27.417983143997844,254.0,113.0,0.3420195439739414,fcfs-mixed-rep3,mixed,fcfs,16.0
27.926850567000656,253.0,125.0,0.3439053660209155,fcfs-mixed-rep3,mixed,fcfs,16.0
28.435482419998152,255.0,139.0,0.3473341333790503,fcfs-mixed-rep3,mixed,fcfs,16.0
28.949493304000498,255.0,154.0,0.3505914623692783,fcfs-mixed-rep3,mixed,fcfs,16.0
29.4575082880001,254.0,170.0,0.35247728441625237,fcfs-mixed-rep3,mixed,fcfs,16.0
29.970247659999586,254.0,186.0,0.3545345448311332,fcfs-mixed-rep3,mixed,fcfs,16.0
30.477134330998524,253.0,193.0,0.3547059831990399,fcfs-mixed-rep3,mixed,fcfs,16.0
30.986283076999825,254.0,195.0,0.3523058460483456,fcfs-mixed-rep3,mixed,fcfs,16.0
31.499401839999337,253.0,203.0,0.3523058460483456,fcfs-mixed-rep3,mixed,fcfs,16.0
32.01152380900021,253.0,210.0,0.3529915995199726,fcfs-mixed-rep3,mixed,fcfs,16.0
32.5163732209985,253.0,216.0,0.3536773529915995,fcfs-mixed-rep3,mixed,fcfs,16.0
33.02296221999859,252.0,221.0,0.34921995542602435,fcfs-mixed-rep3,mixed,fcfs,16.0
33.526669490998756,253.0,224.0,0.34407680438882227,fcfs-mixed-rep3,mixed,fcfs,16.0
34.033906696000486,254.0,225.0,0.3401337219269672,fcfs-mixed-rep3,mixed,fcfs,16.0
34.54362470399792,253.0,231.0,0.3430481741813818,fcfs-mixed-rep3,mixed,fcfs,16.0
35.05866080299893,255.0,235.0,0.3445911194925424,fcfs-mixed-rep3,mixed,fcfs,16.0
35.58140869399722,253.0,238.0,0.34253385907766154,fcfs-mixed-rep3,mixed,fcfs,16.0
36.10248899599901,253.0,235.0,0.34081947539859425,fcfs-mixed-rep3,mixed,fcfs,16.0
36.637167189997854,254.0,228.0,0.33499057088976514,fcfs-mixed-rep3,mixed,fcfs,16.0
37.14191458499772,253.0,226.0,0.33139036516372367,fcfs-mixed-rep3,mixed,fcfs,16.0
37.66202708199853,253.0,222.0,0.3308760500600034,fcfs-mixed-rep3,mixed,fcfs,16.0
38.18374599500021,251.0,214.0,0.323332761872107,fcfs-mixed-rep3,mixed,fcfs,16.0
38.709645438000734,252.0,200.0,0.31613235042002397,fcfs-mixed-rep3,mixed,fcfs,16.0
