suite_id,repeat_id,scenario,background_offered_rps,valid_offered_load,invalid_reason,interactive_actual_dispatch_rps,interactive_median_dispatch_lag_s,interactive_peak_inflight,interactive_client_limited,background_actual_dispatch_rps,background_median_dispatch_lag_s,background_peak_inflight,background_client_limited,pooltimeout_count,aborted,abort_reason,interactive_p95_pre_s,interactive_p95_burst_s,interactive_p95_recovery_s,interactive_p50_pre_s,interactive_p50_burst_s,interactive_p50_recovery_s,max_waiting_requests,max_waiting_burst,max_running_requests,max_kv_cache_usage_perc,max_gpu_util_pct,max_vram_mib,last_background_completion_s,background_completed_count,background_offered_count,background_output_token_goodput_tps,background_request_goodput_rps,background_prompt_tokens_p50,background_prompt_tokens_min,background_prompt_tokens_max,background_output_tokens_sum,sustained_burst_queue,slo_met_before_burst,slo_met_during_burst,slo_recovered_afterward,interactive_status_counts,background_status_counts,configured_interactive_connections,configured_background_connections,configured_interactive_max_inflight,configured_background_max_inflight,scheduler_policy,slo_met_in_30_60_window,post_background_count,post_background_ttft_p50_s,post_background_ttft_p95_s,post_background_ttft_p99_s,post_background_slo_met,background_e2e_p50_s,background_e2e_p95_s,background_e2e_p99_s
fcfs-2026-08-31T16-07-48Z,fcfs-mixed-rep1,mixed,16.0,True,,61.845014833636284,0.0019636065007944126,459,False,15.990024640657476,0.0014863535016047535,170,False,0,False,,0.055332471850488216,3.356345438900643,5.358550137598648,0.04062323049947736,0.1550705570007267,2.6795088940016285,242.0,173.0,256.0,0.35436310646322644,100.0,15490.0,42.893224458002805,240,240,2202.7143699842704,8.604353007751056,928.0,924,933,61440,True,True,False,False,"{'length': 3837, 'stream_error': 3}",{'length': 240},2560,640,2048,512,fcfs,False,1112,2.0607917310007906,5.3108361949984095,6.015869355119507,False,11.612990352499764,12.81734665689928,12.875407581972576
fcfs-2026-08-31T16-07-48Z,fcfs-mixed-rep2,mixed,16.0,True,,61.85971667706731,0.0021401210015028482,468,False,15.997690140241527,0.00150106900218816,171,False,0,False,,0.051761228048235346,3.320712873047705,5.487653719049012,0.04079629049920186,0.16536262550107494,2.6805659649999143,235.0,173.0,256.0,0.3536773529915995,100.0,15484.0,42.42889742000261,240,240,2240.0965168917896,8.750377019108553,928.0,924,933,61440,True,True,False,False,"{'length': 3834, 'stream_error': 6}",{'length': 240},2560,640,2048,512,fcfs,False,1152,2.2210216330004187,5.4036092445003305,6.109209932799422,False,11.550733594500343,12.706075280101322,12.768176442150507
fcfs-2026-08-31T16-07-48Z,fcfs-mixed-rep3,mixed,16.0,True,,61.956761048320644,0.002198680998844793,458,False,15.998817420966407,0.001541915999041521,171,False,0,False,,0.049497584699383874,3.3279914029530118,5.623761038600056,0.04047475200059125,0.1655930305005313,2.587898760000826,238.0,186.0,256.0,0.3547059831990399,100.0,15468.0,42.31127434799782,240,240,2249.713619392822,8.78794382575321,928.0,924,933,61440,True,True,False,False,"{'length': 3837, 'stream_error': 3}",{'length': 240},2560,640,2048,512,fcfs,False,1152,2.2025962169973354,5.540459021601417,6.6312907680410715,False,11.603134516000864,12.767509613299444,12.818757993040126
